Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,WHH,WHD,WHA,Season,current_points_H,current_points_A,total_points_H,total_points_A
2016-02-02,Man United,Stoke,3,0,H,2,0,H,R East,15,10,5,0,13,13,2,5,2,1,0,0,1.7,3.75,5.75,1.67,3.5,6.0,2015/2016,37,33,1015,362
2016-02-02,Norwich,Tottenham,0,3,A,0,2,A,K Friend,10,17,2,6,8,9,6,8,2,2,0,0,4.5,3.75,1.85,4.5,3.4,1.83,2015/2016,23,42,180,767
2016-02-02,Sunderland,Man City,0,1,A,0,1,A,S Attwell,11,6,2,2,6,15,8,4,1,4,0,0,8.0,4.75,1.45,7.0,4.0,1.5,2015/2016,19,44,360,797
2016-02-02,West Brom,Swansea,1,1,D,0,0,D,N Swarbrick,17,18,7,4,12,13,7,7,0,0,0,0,2.63,3.1,3.1,2.62,3.0,2.9,2015/2016,28,25,347,216
2016-02-02,West Ham,Aston Villa,2,0,H,0,0,D,J Moss,25,6,6,2,9,11,5,5,3,0,0,1,1.91,3.5,4.75,1.91,3.2,4.33,2015/2016,36,13,433,597
2016-02-03,Everton,Newcastle,3,0,H,1,0,H,C Pawson,18,7,7,3,8,15,3,3,1,2,0,1,1.65,4.2,5.5,1.67,3.8,5.0,2015/2016,29,21,718,539
2016-02-03,Watford,Chelsea,0,0,D,0,0,D,M Dean,12,12,3,4,10,13,7,7,2,1,0,0,4.33,3.5,1.95,4.0,3.25,2.0,2015/2016,32,28,60,1009
2016-02-06,Aston Villa,Norwich,2,0,H,1,0,H,M Atkinson,10,12,3,4,10,11,2,11,0,2,0,0,2.45,3.2,3.3,2.4,3.1,3.1,2015/2016,13,23,597,180
2016-02-06,Liverpool,Sunderland,2,2,D,0,0,D,R Madley,16,7,5,2,4,12,7,2,1,1,0,0,1.44,4.75,8.5,1.44,4.2,8.0,2015/2016,34,19,844,360
2016-02-06,Man City,Leicester,1,3,A,0,1,A,A Taylor,22,14,4,7,9,15,11,4,2,2,0,0,1.62,4.2,6.0,1.62,3.6,6.0,2015/2016,47,50,800,124
2016-02-06,Newcastle,West Brom,1,0,H,1,0,H,L Mason,19,7,7,0,12,12,8,4,0,3,0,0,2.15,3.4,3.8,2.2,3.3,3.3,2015/2016,21,29,539,348
2016-02-06,Southampton,West Ham,1,0,H,1,0,H,M Clattenburg,8,18,2,2,17,10,4,5,1,2,1,0,1.73,3.8,5.5,1.75,3.5,5.0,2015/2016,34,39,270,436
2016-02-06,Stoke,Everton,0,3,A,0,3,A,A Marriner,11,14,3,6,11,8,6,4,1,0,0,0,2.7,3.4,2.8,2.62,3.1,2.8,2015/2016,33,32,362,721
2016-02-06,Swansea,Crystal Palace,1,1,D,1,0,H,M Dean,19,12,3,2,11,14,9,5,1,2,0,0,2.25,3.3,3.6,2.25,3.1,3.4,2015/2016,26,31,217,157
2016-02-06,Tottenham,Watford,1,0,H,0,0,D,R East,26,3,9,0,12,9,15,1,0,1,0,0,1.5,4.33,8.0,1.5,4.0,7.0,2015/2016,45,33,770,61
